Feature,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535,17.08565696347776,26,94,15.576607531721645,1.0,0.9116774125231559
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915,16.746436420579485,28,93,15.561266702953855,1.0000000000000002,0.9292285422485951
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900552845,17.772953092599558,26,91,15.560420678367763,1.0,0.875511266883776
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I,20.60385300908817,32,57,15.544874936004845,0.6063121527809646,0.7544644649303286
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__,16.83036357026101,27,90,15.540910754807928,1.0,0.9233853261654118
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900547305,16.822051356426122,26,92,15.537834907254954,1.0,0.9236587487482262
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp900552135,17.089829924682757,25,84,15.52395566088316,1.0,0.9083739118118425
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK3B98;s__,17.035804061366644,26,78,15.466732828547146,1.0,0.9078956750636856
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900546415,15.467156911175843,25,87,15.442575458442127,0.9999999999999998,0.9984107323100889
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii,19.398239206020687,27,50,15.417407126890957,0.7609727729299165,0.7947838442009629
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__;g__;s__,16.78872504954363,26,90,15.385290230969472,1.0,0.9164061109802792
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__OF09-33XD;s__OF09-33XD sp003481995,17.04518467054548,25,60,15.382601049196806,1.0,0.9024602165665202
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__,16.92649994033207,26,83,15.363884437773764,1.0,0.9076823024212499
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,17.1897449303628,27,93,15.357174531445379,1.0,0.8933916468021296
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus,21.69094979509238,28,74,15.355095341784958,0.6725719383602482,0.7079033185194629
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__,16.358672656064314,27,88,15.344062114521915,1.0,0.9379772086113433
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus peroris,15.980600224546293,26,41,15.335786476298292,0.8743309133546141,0.9596502171891164
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__;s__,20.18350962816701,25,89,15.334996682467704,0.8859979766909634,0.759778500616514
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis,18.0203809390594,25,48,15.332755570676666,0.48420080780914265,0.850856351068735
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003474435,17.297343182551657,25,90,15.316898342197993,1.0,0.8855058363904464
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-877;s__,19.26877961705845,28,101,15.313667074991134,1.0,0.7947398527218664
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena dolichum,19.982356465673252,28,69,15.309640023215625,0.9707152315479791,0.7661578878104458
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900551355,16.989723913185365,25,87,15.301220846755772,0.9999999999999998,0.9006162151275936
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115,17.68878972270491,29,48,15.295800372492032,1.0,0.864717180331377
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900539325,16.359605693469256,25,87,15.284947195530485,1.0000000000000002,0.9343102445086575
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000437215,16.06210367939693,25,80,15.284947195530485,0.9219010441221467,0.9516155231357823
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__GCA-900066135 sp900543575,18.13433252501656,25,37,15.284947195530485,0.8978283127648095,0.8428734376875846
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900547405,18.567082396348006,25,83,15.280355070906776,1.0,0.8229809479335481
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula,20.181339738882244,28,57,15.255997013541704,0.5421392329649682,0.7559457008767777
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__,16.81527619071715,26,93,15.244927595855819,1.0,0.9066117869816352
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii,19.130894456148066,25,47,15.224328075157834,0.7801369401549667,0.7957980276382328
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__,15.66438160062427,26,88,15.22221716664524,1.0,0.9717726211444306
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__V9D3004;s__,16.025483120493707,26,92,15.214872228623266,1.0,0.9494173819425253
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900548215,16.099265725930607,24,79,15.211239138137223,1.0,0.9448405534195845
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA5026;s__UBA5026 sp900552335,16.509528683704346,24,85,15.210675641775435,0.9666267928755816,0.921327067125124
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__Marvinbryantia sp900066075,16.106254416348122,26,93,15.198944500868285,1.0,0.9436672306281898
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__,16.51159051662699,25,89,15.139316341838086,1.0,0.9168902491006522
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,29.608075276663484,28,62,15.137083375152175,0.4555286653508948,0.5112484764277444
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster asparagiformis,19.65966193259734,27,59,15.109761405045154,0.904822843966264,0.7685666954420982
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900545535,16.620190191068076,25,60,15.091195436777351,1.0,0.9080037751245212
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hominis,19.050534667545506,26,68,15.065274034918748,1.0,0.790805838147102
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__,18.780026363524286,25,82,15.04622953646629,0.9807256995738308,0.8011825566810703
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__,16.18182179146384,27,88,15.04174665341909,0.9887021653697987,0.9295459341514837
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434915,16.115772942438657,24,83,15.014369297974973,1.0,0.9316567906238434
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__;s__,16.908303112141972,24,56,15.014369297974973,1.0,0.8879879428700949
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__,16.806515712653727,24,56,15.014369297974973,1.0,0.8933659751182432
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp004553545,17.100539896222678,26,92,14.991218195675161,0.9277828168767106,0.8766517482285198
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__,16.56751847985512,25,89,14.980526829467479,1.0,0.9042106606178043
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger,16.61068051746165,25,77,14.973713851178152,0.8213462563419079,0.9014509571379289
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D succinifaciens,16.304973946211252,26,88,14.956343107217629,0.9566559618985533,0.9172871515500335
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__,16.538534642339158,26,88,14.924658500823996,1.0,0.902417222782024
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900543065,19.209580485700403,25,42,14.912484961848962,0.4726373666090815,0.7763045618278757
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885,21.028249427349902,24,54,14.90679052200055,1.0,0.7088935564275922
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__,16.14404214769652,25,71,14.870254762299957,0.8503233747942838,0.9210986087782043
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900541335,16.77809429563332,26,47,14.864303406239035,1.0,0.8859351452153675
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp900542035,25.138072560811537,29,63,14.855105127934902,0.6429022228810468,0.5909404984013353
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_A,17.0640936683466,24,81,14.837780362075739,1.0,0.8695322851866074
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900554145,17.08558270205141,24,81,14.825950336906232,1.0,0.8677462510614945
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900540715,15.699166888890494,24,60,14.825410319559516,0.856851494981416,0.9443437619642548
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003471165,18.39960210902401,27,94,14.807958346018752,0.8712649145670992,0.8047977482489281
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__CAG-826;s__CAG-826 sp000437235,16.315258179616976,25,92,14.774233794671527,1.0,0.9055470426529514
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000431015,19.213924385113852,25,86,14.774233794671527,0.9055040173605546,0.768933690928751
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066785,21.37312394358572,24,60,14.771084590616255,0.6667931965750256,0.69110555057859
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__UMGS2068;s__UMGS2068 sp900557675,16.768695123318377,25,87,14.761863752155305,1.0,0.8803227468562899
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165,15.790907665466733,25,92,14.760928234739493,1.0,0.934773893144869
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UMGS1045;s__,16.83157323150093,25,89,14.753763518891628,1.0000000000000002,0.8765528519508443
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__,15.671646152610279,26,51,14.753303245587935,1.0,0.941400992717706
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella vaginalis,15.271596975436438,27,52,14.727127068815717,1.0,0.9643475461344041
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003479805,15.861256808485347,26,59,14.724218798244529,0.8861933592244784,0.9283134984843991
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900550935,16.026740383623764,25,87,14.723321975016427,1.0,0.9186722703801218
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1864;s__,15.806622553500642,25,88,14.712733973176459,1.0,0.9307955525209956
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432655,17.973962546726945,24,84,14.710593643039296,0.9718843668282638,0.8184390951520087
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512;s__UBA11512 sp003522145,15.451085248311188,25,80,14.709001626997647,1.0,0.9519720712566355
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA791;s__,15.813573563220318,27,85,14.706240158724935,1.0,0.929975764170671
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,17.11903917596819,24,40,14.689187849843584,0.6870860610108619,0.8580614658832229
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000434935,15.680651478489555,25,84,14.679150166205611,0.9999999999999999,0.9361313964756002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Niameybacter;s__Niameybacter sp900549765,15.550131127616542,26,51,14.677172184098733,0.8055163970551976,0.9438616345834241
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-302;g__CAG-302;s__CAG-302 sp900554615,17.13005116674544,25,84,14.670857904200847,1.0,0.856439818036351
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__,15.534972690235273,25,71,14.66119325185147,0.854151969551233,0.9437540409109937
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900539145,15.501774131059651,26,51,14.6400888954608,0.7099488810942045,0.9444137665589926
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135,16.574281981630953,24,85,14.629729978929898,1.0,0.8826765464195568
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900556935,17.049413299621502,24,77,14.59449565471702,0.8978721464184165,0.8560116056920867
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile,20.236922740869794,27,59,14.594259613116211,0.6348517172549707,0.7211699031514385
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp900553895,16.93387468884146,27,82,14.566781180152347,1.0,0.8602154821513529
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__,19.47976547685159,25,92,14.548985619118378,0.9280967417324929,0.7468768367056261
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-433;g__CAG-594;s__,16.935812982866945,25,85,14.504484696898198,1.0,0.8564386434576012
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815,15.272897774357526,24,79,14.495017112006275,1.0,0.9490679061797116
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc sp900554745,15.437590227042561,25,87,14.481983757690381,1.0,0.9380987281500573
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp900540625,16.01162497320084,23,79,14.46251136602208,1.0,0.9032506938070584
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__,15.73835646316467,23,79,14.46251136602208,1.0,0.9189340322714965
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003516865,15.724449192506247,23,79,14.46251136602208,1.0,0.9197467707113349
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452;s__UBA11452 sp003526375,15.292450833322725,23,72,14.46197134867536,1.0,0.9456934997732526
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-1435;s__CAG-1435 sp003537755,16.18889863211551,23,72,14.46197134867536,1.0,0.8933264502617693
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__Olsenella_E sp900540955,15.700417675767072,23,79,14.46197134867536,1.0,0.9211201668218546
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__,15.782065659876045,23,72,14.46197134867536,1.0,0.9163547827229701
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__UBA7642 sp900549915,15.644522563484253,23,79,14.46197134867536,1.0,0.9244111662717611
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp900554995,15.47109872933102,23,79,14.46197134867536,1.0,0.9347733862791208
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915,16.730314410851182,23,79,14.46197134867536,0.9999999999999999,0.8644171886749129
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555,16.776192002754613,25,37,14.45746725572744,0.8325885941646982,0.8617847991578517
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp900550915,16.25523103791255,25,79,14.454991588133874,0.8441683393519906,0.8892516848527144
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375,29.606804761788837,31,81,14.395775137696543,0.6508172846441118,0.4862319744910816
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_F;s__Ruminococcus_F champanellensis,15.989243573733646,24,82,14.37434170307067,1.0,0.899000733635964
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__CAG-449 sp000432895,15.176103118994163,24,87,14.369122763228843,1.0,0.9468255882661131
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-605;s__,16.405599209464082,26,85,14.320299448930065,0.9812223927646453,0.8728909725326554
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__QAMH01 sp900544245,16.847265622132802,24,41,14.290323034211594,1.0,0.8482280362124718
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900547815,15.231883079165563,28,90,14.279948121204681,1.0,0.9375037903709388
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003507295,16.165010607251745,23,72,14.265774469714106,1.0,0.8825094406875534
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena sp000165065,16.576925958901526,25,44,14.257521486995467,0.4724895734264501,0.860082353166295
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900546295,15.939060948408793,24,89,14.251311960062736,1.0,0.8941123950897154
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551665,17.568911749721035,25,58,14.245134637703664,0.7908177412979855,0.8108148552758171
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__,15.551752524591446,25,88,14.22090554408036,1.0,0.9144246297382456
